x0000,y0000
228,130.7287402,
229,130.7287402,
230,130.7287402,
231,129.8521159,
232,129.8521159,
233,129.8521159,
234,129.029209,
235,129.029209,
236,129.029209,
237,128.2471191,
238,128.2471191,
239,128.2471191,
240,128.2471191,
241,127.5485254,
242,127.5485254,
243,127.5485254,
244,126.8930599,
245,126.8930599,
246,126.8930599,
247,126.2631348,
248,126.2631348,
249,126.2631348,
250,125.5594336,
251,125.5594336,
252,125.5594336,
253,124.9804167,
254,124.9804167,
255,124.9804167,
256,124.9804167,
257,124.488151,
258,124.488151,
259,124.488151,
260,123.9857292,
261,123.9857292,
262,123.9857292,
263,123.3162402,
264,123.3162402,
265,123.3162402,
266,122.7781771,
267,122.7781771,
268,122.7781771,
269,122.3330404,
270,122.3330404,
271,122.3330404,
272,122.3330404,
273,121.9294336,
274,121.9294336,
275,121.9294336,
276,121.3397103,
277,121.3397103,
278,121.3397103,
279,120.9292741,
280,120.9292741,
281,120.9292741,
282,120.4937826,
283,120.4937826,
284,120.4937826,
285,120.0978581,
286,120.0978581,
287,120.0978581,
288,120.0978581,
289,119.562015,
290,119.562015,
291,119.562015,
292,119.2340462,
293,119.2340462,
294,119.2340462,
295,118.896276,
296,118.896276,
297,118.896276,
298,118.5524512,
299,118.5524512,
300,118.5524512,
301,118.0362695,
302,118.0362695,
303,118.0362695,
304,118.0362695,
305,117.7414941,
306,117.7414941,
307,117.7414941,
308,117.4357487,
309,117.4357487,
310,117.4357487,
311,116.9730632,
312,116.9730632,
313,116.9730632,
314,116.7285514,
315,116.7285514,
316,116.7285514,
317,116.433916,
318,116.433916,
319,116.433916,
320,116.433916,
321,116.0077279,
322,116.0077279,
323,116.0077279,
324,115.6755697,
325,115.6755697,
326,115.6755697,
327,115.2734115,
328,115.2734115,
329,115.2734115,
330,115.0047103,
331,115.0047103,
332,115.0047103,
333,114.7672526,
334,114.7672526,
335,114.7672526,
336,114.7672526,
337,114.3474382,
338,114.3474382,
339,114.3474382,
340,114.1475098,
341,114.1475098,
342,114.1475098,
343,113.9220052,
344,113.9220052,
345,113.9220052,
346,113.542819,
347,113.542819,
348,113.542819,
349,113.3017806,
350,113.3017806,
351,113.3017806,
352,113.3017806,
353,113.0803841,
354,113.0803841,
355,113.0803841,
356,112.7008789,
357,112.7008789,
358,112.7008789,
359,112.5068066,
360,112.5068066,
361,112.5068066,
362,112.277985,
363,112.277985,
364,112.277985,
365,111.9093717,
366,111.9093717,
367,111.9093717,
368,111.9093717,
369,111.7238411,
370,111.7238411,
371,111.7238411,
372,111.4904948,
373,111.4904948,
374,111.4904948,
375,111.2822266,
376,111.2822266,
377,111.2822266,
378,111.1061979,
379,111.1061979,
380,111.1061979,
381,110.693418,
382,110.693418,
383,110.693418,
384,110.693418,
385,110.4988607,
386,110.4988607,
387,110.4988607,
388,110.3078385,
389,110.3078385,
390,110.3078385,
391,110.0995378,
392,110.0995378,
393,110.0995378,
394,109.8281022,
395,109.8281022,
396,109.8281022,
397,109.6035905,
398,109.6035905,
399,109.6035905,
400,109.6035905,
401,109.1982292,
402,109.1982292,
403,109.1982292,
404,109.0081576,
405,109.0081576,
406,109.0081576,
407,108.7900814,
408,108.7900814,
409,108.7900814,
410,108.6327279,
411,108.6327279,
412,108.6327279,
413,108.4434115,
414,108.4434115,
415,108.4434115,
416,108.4434115,
417,108.0596029,
418,108.0596029,
419,107.8927376,
420,107.8927376,
421,107.8927376,
422,107.8927376,
423,107.6870605,
424,107.6870605,
425,107.6870605,
426,107.4718001,
427,107.4718001,
428,107.4718001,
429,107.1702279,
430,107.1702279,
431,107.1702279,
432,106.9858464,
433,106.9858464,
434,106.9858464,
435,106.7647168,
436,106.7647168,
437,106.7647168,
438,106.7647168,
439,106.6077702,
440,106.6077702,
441,106.6077702,
442,106.4068685,
443,106.4068685,
444,106.4068685,
445,106.1866276,
446,106.1866276,
447,106.1866276,
448,105.9812337,
449,104.6081576,
450,104.4076367,
451,104.4076367,
452,104.4076367,
453,104.0981999,
454,104.0981999,
455,104.0981999,
456,103.899541,
457,103.899541,
458,103.899541,
459,103.6711003,
460,103.6711003,
461,103.6711003,
462,103.4688216,
463,103.4688216,
464,103.4688216,
465,103.4688216,
466,103.2848112,
467,103.2848112,
468,103.2848112,
469,103.0383073,
470,103.0383073,
471,103.0383073,
472,102.8306217,
473,102.8306217,
474,102.8306217,
475,102.6778158,
476,102.6778158,
477,102.6778158,
478,102.4623633,
479,102.4623633,
480,102.4623633,
481,102.4623633,
482,102.2328288,
483,102.2328288,
484,102.2328288,
485,102.0213249,
486,101.1729004,
487,101.1729004,
488,101.1729004,
489,100.9056706,
490,100.9056706,
491,100.9056706,
492,100.7206836,
493,100.7206836,
494,100.7206836,
495,100.4996159,
496,100.4996159,
497,100.4996159,
498,100.3105339,
499,100.3105339,
500,100.3105339,
501,100.3105339,
502,100.0981185,
503,100.0981185,
504,100.0981185,
505,99.92028646,
506,99.92028646,
507,99.92028646,
508,99.67228516,
509,99.67228516,
510,99.67228516,
511,99.48579753,
512,99.48579753,
513,99.48579753,
514,99.23239583,
515,99.23239583,
516,99.23239583,
517,99.23239583,
518,99.04376302,
519,99.04376302,
520,99.04376302,
521,98.81483724,
522,98.81483724,
523,98.81483724,
524,98.43423828,
525,98.43423828,
526,98.21062174,
527,98.21062174,
528,97.95476237,
529,97.95476237,
530,97.95476237,
531,97.73347005,
532,97.73347005,
533,97.73347005,
534,97.34412109,
535,97.34412109,
536,97.34412109,
537,97.30480469,
538,97.30480469,
539,97.30480469,
540,97.07097005,
541,97.07097005,
542,97.07097005,
543,97.07097005,
544,96.83498372,
545,96.83498372,
546,96.83498372,
547,96.64452148,
548,96.64452148,
549,96.64452148,
550,96.45241536,
551,96.45241536,
552,96.45241536,
553,96.2177832,
554,95.12594727,
555,95.12594727,
556,95.12594727,
557,94.93830078,
558,94.93830078,
559,94.93830078,
560,94.93830078,
561,94.68915039,
562,94.68915039,
563,94.68915039,
564,94.39295573,
565,94.39295573,
566,94.39295573,
567,94.23400391,
568,94.23400391,
569,94.23400391,
570,94.03094076,
571,94.03094076,
572,94.03094076,
573,93.75824219,
574,93.75824219,
575,93.75824219,
576,93.75824219,
577,93.54027995,
578,93.54027995,
579,93.29396159,
580,93.29396159,
581,93.29396159,
582,93.29396159,
583,93.08194336,
584,93.08194336,
585,93.08194336,
586,92.85515625,
587,92.85515625,
588,92.85515625,
589,92.64376953,
590,92.64376953,
591,92.64376953,
592,92.40147135,
593,92.40147135,
594,92.40147135,
595,92.20581055,
596,92.20581055,
597,92.20581055,
598,92.20581055,
599,91.92844401,
600,91.92844401,
601,91.92844401,
602,91.82965169,
603,91.82965169,
604,91.82965169,
605,91.62833659,
606,91.62833659,
607,91.62833659,
608,91.25915365,
609,91.25915365,
610,91.25915365,
611,91.07105469,
612,91.07105469,
613,91.07105469,
614,91.07105469,
615,90.92500651,
616,90.92500651,
617,90.92500651,
618,90.70724935,
619,90.70724935,
620,90.70724935,
621,90.47262044,
622,90.47262044,
623,90.47262044,
624,90.25027018,
625,90.25027018,
626,90.25027018,
627,90.00223958,
628,90.00223958,
629,90.00223958,
630,90.00223958,
631,89.81578776,
632,89.81578776,
633,89.81578776,
634,89.7894987,
635,89.7894987,
636,89.7894987,
637,89.59746419,
638,89.59746419,
639,89.59746419,
640,89.34916341,
641,89.34916341,
642,89.34916341,
643,89.10209635,
644,89.10209635,
645,89.10209635,
646,89.10209635,
647,88.91830404,
648,88.91830404,
649,88.91830404,
650,88.66729492,
651,88.66729492,
652,88.66729492,
653,88.48764648,
654,88.48764648,
655,88.48764648,
656,88.23264648,
657,88.23264648,
658,88.23264648,
659,87.92915365,
660,87.92915365,
661,87.92915365,
662,87.92915365,
663,87.80347331,
664,87.80347331,
665,87.80347331,
666,87.54876953,
667,87.54876953,
668,87.54876953,
669,87.33852214,
670,87.33852214,
671,87.33852214,
672,87.08976237,
673,87.08976237,
674,87.08976237,
675,86.8553125,
676,86.8553125,
677,86.8553125,
678,86.8553125,
679,86.62717773,
680,86.62717773,
681,86.62717773,
682,86.45830729,
683,86.45830729,
684,86.45830729,
685,86.23258138,
686,86.23258138,
687,86.23258138,
688,85.99840169,
689,85.99840169,
690,85.99840169,
691,85.77256185,
692,85.77256185,
693,85.77256185,
694,85.77256185,
695,85.57111979,
696,85.57111979,
697,85.57111979,
698,85.4549349,
699,85.4549349,
700,85.4549349,
701,85.24259115,
702,85.24259115,
703,85.24259115,
704,85.01357096,
705,85.01357096,
706,85.01357096,
707,84.79349935,
708,84.79349935,
709,84.79349935,
710,84.79349935,
711,84.85889974,
712,84.85889974,
713,84.85889974,
714,84.41019531,
715,84.41019531,
716,84.41019531,
717,84.18990234,
718,84.18990234,
719,84.18990234,
720,83.98009115,
721,83.98009115,
722,83.98009115,
723,83.75032227,
724,83.75032227,
725,83.75032227,
726,83.75032227,
727,83.78414063,
728,83.78414063,
729,83.78414063,
730,83.63408203,
731,83.63408203,
732,83.63408203,
733,83.39842122,
734,83.39842122,
735,83.39842122,
736,83.1862793,
737,83.1862793,
738,83.1862793,
739,82.88304036,
740,82.88304036,
741,82.88304036,
742,82.88304036,
743,82.6401237,
744,82.6401237,
745,82.6401237,
746,82.48762044,
747,82.48762044,
748,82.48762044,
749,82.2730013,
750,82.2730013,
751,82.2730013,
752,82.04418945,
753,82.04418945,
754,82.04418945,
755,81.83637695,
756,81.83637695,
757,81.83637695,
758,81.83637695,
759,81.6272526,
760,81.6272526,
761,81.6272526,
762,81.39238607,
763,81.39238607,
764,81.39238607,
765,81.17376628,
766,81.17376628,
767,81.17376628,
768,80.97518229,
769,80.97518229,
770,80.97518229,
771,81.04012044,
772,81.04012044,
773,81.04012044,
774,81.04012044,
775,80.81746419,
776,80.81746419,
777,80.81746419,
778,80.66240885,
779,80.66240885,
780,80.66240885,
781,80.42781901,
782,80.42781901,
783,80.42781901,
784,80.22437826,
785,80.22437826,
786,80.22437826,
787,80.11964193,
788,80.11964193,
789,80.11964193,
790,80.11964193,
791,79.93630859,
792,79.93630859,
793,79.60094727,
794,79.60094727,
795,79.60094727,
796,79.60094727,
797,79.39633138,
798,79.39633138,
799,79.39633138,
800,79.19155924,
801,79.19155924,
802,79.19155924,
803,78.98844401,
804,78.98844401,
805,78.98844401,
806,78.91703125,
807,78.91703125,
808,78.91703125,
809,78.71549479,
810,78.71549479,
811,78.71549479,
812,78.71549479,
813,78.52303711,
814,78.52303711,
815,78.52303711,
816,78.33515951,
817,78.33515951,
818,78.33515951,
819,78.11771159,
820,78.11771159,
821,78.11771159,
822,77.93016927,
823,77.93016927,
824,77.93016927,
825,77.63862956,
826,77.63862956,
827,77.63862956,
828,77.63862956,
829,77.45597331,
830,77.45597331,
831,77.45597331,
832,77.26549805,
833,77.26549805,
834,77.26549805,
835,77.05397461,
836,77.05397461,
837,77.05397461,
838,76.85221354,
839,76.85221354,
840,76.85221354,
841,76.9410026,
842,76.9410026,
843,76.9410026,
844,76.9410026,
845,76.75518555,
846,76.75518555,
847,76.75518555,
848,76.56297852,
849,76.56297852,
850,76.56297852,
851,76.36152995,
852,76.36152995,
853,76.36152995,
854,76.1694401,
855,76.1694401,
856,76.1694401,
857,75.98333984,
858,75.98333984,
859,75.98333984,
860,75.98333984,
861,75.80016276,
862,75.80016276,
863,75.80016276,
864,75.59647786,
865,75.59647786,
866,75.59647786,
867,75.40200846,
868,75.40200846,
869,75.40200846,
870,75.21092773,
871,75.21092773,
872,75.21092773,
873,77.41032227,
874,77.41032227,
875,77.41032227,
876,77.41032227,
877,122.8410677,
878,122.8410677,
879,122.8410677,
880,127.5173893,
881,127.5173893,
882,127.5173893,
883,128.9704232,
884,128.9704232,
885,128.9704232,
886,130.3956966,
887,130.3956966,
888,130.3956966,
889,131.8976628,
890,131.8976628,
891,131.8976628,
892,131.8976628,
893,133.5421354,
894,133.5421354,
895,133.5421354,
896,135.1312142,
897,135.1312142,
898,135.1312142,
899,136.7364779,
900,136.7364779,
901,136.7364779,
902,138.2675814,
903,138.2675814,
904,138.2675814,
905,139.8355924,
906,139.8355924,
907,139.8355924,
908,139.8355924,
909,141.2730078,
910,141.2730078,
911,141.2730078,
912,142.6051725,
913,142.6051725,
914,142.6051725,
915,143.8743392,
916,143.8743392,
917,143.8743392,
918,145.1563184,
919,145.1563184,
920,145.1563184,
921,146.3313314,
922,146.3313314,
923,146.3313314,
924,146.3313314,
925,147.4763509,
926,147.4763509,
927,147.4763509,
928,148.5072363,
929,148.5072363,
930,148.5072363,
931,149.5099772,
932,149.5099772,
933,149.5099772,
934,150.484873,
935,150.484873,
936,150.484873,
937,151.3775944,
938,151.3775944,
939,151.3775944,
940,151.3775944,
941,152.3333268,
942,152.3333268,
943,152.3333268,
944,153.096403,
945,153.096403,
946,153.096403,
947,153.7755859,
948,153.7755859,
949,153.7755859,
950,154.45986,
951,154.45986,
952,154.45986,
953,155.0629427,
954,155.0629427,
955,155.0629427,
956,155.0629427,
957,155.6862207,
958,155.6862207,
959,155.6862207,
960,156.2560872,
961,156.2560872,
962,156.2560872,
963,156.7594727,
964,156.7594727,
965,156.7594727,
966,157.1568652,
967,157.1568652,
968,157.1568652,
969,157.6624414,
970,157.6624414,
971,157.6624414,
972,157.6624414,
973,157.955625,
974,157.955625,
975,157.955625,
976,158.3251009,
977,158.3251009,
978,158.3251009,
979,158.6518815,
980,158.6518815,
981,158.6518815,
982,158.9188249,
983,158.9188249,
984,158.9188249,
985,159.3158073,
986,159.3158073,
987,159.3158073,
988,159.3158073,
989,159.5003971,
990,159.5003971,
991,159.5003971,
992,159.8024577,
993,159.8024577,
994,159.8024577,
995,159.8948438,
996,159.8948438,
997,159.8948438,
998,160.1607487,
999,160.1607487,
1000,160.1607487,
1001,160.3537728,
1002,160.3537728,
1003,160.3537728,
1004,160.3537728,
1005,160.5371582,
1006,160.5371582,
1007,160.5371582,
1008,160.7676823,
1009,160.7676823,
1010,160.7676823,
1011,160.8904655,
1012,160.8904655,
1013,160.8904655,
1014,161.1592839,
1015,161.1592839,
1016,161.1592839,
1017,161.2337467,
1018,161.2337467,
1019,161.2337467,
1020,161.2834538,
1021,161.2834538,
1022,161.2834538,
1023,161.4864453,
1024,161.4864453,
1025,161.4864453,
1026,161.4864453,
1027,161.4919889,
1028,161.4919889,
1029,161.4919889,
1030,161.6642741,
1031,161.6642741,
1032,161.6642741,
1033,161.6289388,
1034,161.6289388,
1035,161.6289388,
1036,161.7638151,
1037,161.7638151,
1038,161.7638151,
1039,161.9036914,
1040,161.9036914,
1041,161.9036914,
1042,161.9036914,
1043,162.0323145,
1044,162.0323145,
1045,162.0323145,
1046,162.1404004,
1047,162.1404004,
1048,162.1404004,
1049,162.2154492,
1050,162.2154492,
1051,162.2154492,
1052,162.0858854,
1053,162.0858854,
1054,162.0858854,
1055,162.1603841,
1056,162.1603841,
1057,162.1603841,
1058,162.1603841,
1059,162.2124349,
1060,162.2124349,
1061,162.2124349,
1062,162.4615137,
1063,162.4615137,
1064,162.4615137,
1065,162.5047135,
1066,162.5047135,
1067,162.5047135,
1068,162.5239355,
1069,162.5239355,
1070,162.5239355,
1071,162.5471094,
1072,162.5471094,
1073,162.5471094,
1074,162.5471094,
1075,162.5506738,
1076,162.5506738,
1077,162.5506738,
1078,162.5303158,
1079,162.5303158,
1080,162.5303158,
1081,162.8340723,
1082,162.8340723,
1083,162.8340723,
1084,162.8085547,
1085,162.8085547,
1086,162.8085547,
1087,162.7730924,
1088,162.7730924,
1089,162.7730924,
1090,162.7730924,
1091,162.829694,
1092,162.829694,
1093,162.829694,
1094,162.7898503,
1095,162.7898503,
1096,162.7898503,
1097,162.9550814,
1098,162.9550814,
1099,162.9550814,
1100,162.9169076,
1101,162.9169076,
1102,162.9169076,
1103,163.0655469,
1104,163.0655469,
1105,163.0655469,
1106,163.0655469,
1107,163.0044531,
1108,163.0044531,
1109,163.0044531,
1110,163.152334,
1111,163.152334,
1112,163.152334,
1113,163.0970215,
1114,163.0970215,
1115,163.0970215,
1116,163.0074251,
1117,163.0074251,
1118,163.0074251,
1119,163.1527181,
1120,163.1527181,
1121,163.1527181,
1122,163.1527181,
1123,163.2806836,
1124,163.2806836,
1125,163.2806836,
1126,163.1803288,
1127,163.1803288,
1128,163.1803288,
1129,163.3053353,
1130,163.3053353,
1131,163.3053353,
1132,163.2215007,
1133,163.2215007,
1134,163.2215007,
1135,163.3308789,
1136,163.3308789,
1137,163.3308789,
1138,163.3308789,
1139,163.2304232,
1140,163.2304232,
1141,163.2304232,
1142,163.352972,
1143,163.352972,
1144,163.352972,
1145,163.4457161,
1146,163.4457161,
1147,163.4457161,
1148,163.3332943,
1149,163.3332943,
1150,163.3332943,
1151,163.4387891,
1152,163.4387891,
1153,163.4387891,
1154,163.4387891,
1155,163.551123,
1156,163.551123,
1157,163.551123,
1158,163.4124479,
1159,163.4124479,
1160,163.4124479,
1161,163.5214909,
1162,163.5214909,
1163,163.5214909,
1164,163.602168,
1165,163.602168,
1166,163.602168,
1167,163.7010091,
1168,163.7010091,
1169,163.7010091,
1170,163.7010091,
1171,163.5603711,
1172,163.5603711,
1173,163.5603711,
1174,163.6605794,
1175,163.6605794,
1176,163.6605794,
1177,163.7366992,
1178,163.7366992,
1179,163.7366992,
1180,163.8307617,
1181,163.8307617,
1182,163.8307617,
1183,163.6864095,
1184,163.6864095,
1185,163.6864095,
1186,163.6864095,
1187,163.7767253,
1188,163.7767253,
1189,163.7767253,
1190,163.8288867,
1191,163.8288867,
1192,163.8288867,
1193,163.929987,
1194,163.929987,
1195,163.929987,
1196,163.7839714,
1197,163.7839714,
1198,163.7839714,
1199,163.8642513,
1200,163.8642513,
1201,163.8642513,
1202,163.8642513,
1203,163.9237793,
1204,163.9237793,
1205,163.9237793,
1206,163.9879102,
1207,163.9879102,
1208,163.9879102,
1209,164.0565495,
1210,164.0565495,
1211,164.0565495,
1212,163.9038672,
1213,163.9038672,
1214,163.9038672,
1215,163.9675,
1216,163.9675,
1217,163.9675,
1218,163.9675,
1219,164.0158464,
1220,164.0158464,
1221,164.0158464,
1222,164.0700163,
1223,164.0700163,
1224,164.0700163,
1225,164.1258919,
1226,164.1258919,
1227,164.1258919,
1228,164.1881315,
1229,164.1881315,
1230,164.1881315,
1231,164.2540885,
1232,164.2540885,
1233,164.2540885,
1234,164.0852897,
1235,164.0852897,
1236,164.0852897,
1237,164.129362,
1238,164.129362,
1239,164.129362,
1240,164.129362,
1241,164.1837109,
1242,164.1837109,
1243,164.1837109,
1244,164.2345085,
1245,164.2345085,
1246,164.2345085,
1247,164.2667122,
1248,164.2667122,
1249,164.2667122,
1250,164.3290723,
1251,164.3290723,
1252,164.3290723,
1253,164.374987,
1254,164.374987,
1255,164.374987,
1256,164.374987,
1257,164.4133268,
1258,164.4133268,
1259,164.4133268,
1260,164.2256478,
1261,164.2256478,
1262,164.2256478,
1263,164.256429,
1264,164.256429,
1265,164.256429,
1266,168.2969141,
1267,168.2969141,
1268,168.2969141,
1269,173.4050814,
1270,173.4050814,
1271,173.4050814,
1272,173.4050814,
1273,171.9985937,
1274,171.9985937,
1275,171.9985937,
1276,169.6504069,
1277,169.6504069,
1278,169.6504069,
1279,167.4366829,
1280,167.4366829,
1281,167.4366829,
1282,165.9256608,
1283,165.9256608,
1284,165.9256608,
1285,164.4043392,
1286,164.4043392,
1287,164.4043392,
1288,164.4043392,
1289,163.1658073,
1290,163.1658073,
1291,163.1658073,
1292,162.2060091,
1293,162.2060091,
1294,162.2060091,
1295,161.1553548,
1296,161.1553548,
1297,161.1553548,
1298,160.3512337,
1299,160.3512337,
1300,160.3512337,
1301,159.4705208,
1302,159.4705208,
1303,159.4705208,
1304,159.4705208,
1305,158.8167057,
1306,158.8167057,
1307,158.8167057,
1308,158.0154915,
1309,158.0154915,
1310,158.0154915,
1311,157.4469694,
1312,157.4469694,
1313,157.4469694,
1314,156.8022396,
1315,156.8022396,
1316,156.8022396,
1317,156.1030176,
1318,156.1030176,
1319,156.1030176,
1320,156.1030176,
1321,155.4370182,
1322,155.4370182,
1323,155.4370182,
1324,154.9977214,
1325,154.9977214,
1326,154.9977214,
1327,154.3855859,
1328,154.3855859,
1329,154.3855859,
1330,153.7468197,
1331,153.7468197,
1332,153.7468197,
1333,153.1756576,
1334,153.1756576,
1335,153.1756576,
1336,153.1756576,
1337,152.5374251,
1338,152.5374251,
1339,152.5374251,
1340,151.9624121,
1341,151.9624121,
1342,151.9624121,
1343,151.4178776,
1344,151.4178776,
1345,151.4178776,
1346,150.7743034,
1347,150.7743034,
1348,150.7743034,
1349,150.2620052,
1350,150.2620052,
1351,150.2620052,
1352,150.2620052,
1353,149.7044661,
1354,149.7044661,
1355,149.7044661,
1356,149.1911784,
1357,149.1911784,
1358,149.1911784,
1359,148.6778125,
1360,148.6778125,
1361,148.6778125,
1362,148.0120964,
1363,148.0120964,
1364,148.0120964,
1365,147.5281771,
1366,147.5281771,
1367,147.5281771,
1368,147.5281771,
1369,146.9479134,
1370,146.9479134,
1371,146.9479134,
1372,146.5002767,
1373,146.5002767,
1374,146.5002767,
1375,146.1276628,
1376,146.1276628,
1377,146.1276628,
1378,145.5425456,
1379,145.5425456,
1380,145.5425456,
1381,145.1222331,
1382,145.1222331,
1383,145.1222331,
1384,145.1222331,
1385,144.8028483,
1386,144.8028483,
1387,144.8028483,
1388,144.2896875,
1389,144.2896875,
1390,144.2896875,
1391,143.9207096,
1392,143.9207096,
1393,143.9207096,
1394,143.449515,
1395,143.449515,
1396,143.449515,
1397,143.1003874,
1398,143.1003874,
1399,143.1003874,
1400,143.1003874,
1401,142.8320898,
1402,142.8320898,
1403,142.8320898,
1404,142.5563802,
1405,142.5563802,
1406,142.5563802,
1407,142.1460612,
1408,142.1460612,
1409,142.1460612,
1410,141.705612,
1411,141.705612,
1412,141.705612,
1413,141.412679,
1414,141.412679,
1415,141.412679,
1416,141.412679,
1417,141.2342643,
1418,141.2342643,
1419,141.2342643,
1420,140.834248,
1421,140.834248,
1422,140.834248,
1423,140.6273372,
1424,140.6273372,
1425,140.6273372,
1426,140.432028,
1427,140.432028,
1428,140.432028,
1429,140.1564128,
1430,140.1564128,
1431,140.1564128,
1432,140.1564128,
1433,139.8851139,
1434,139.8851139,
1435,139.8851139,
1436,139.6293197,
1437,139.6293197,
1438,139.6293197,
1439,139.1807259,
1440,139.1807259,
1441,139.1807259,
1442,138.9042969,
1443,138.9042969,
1444,138.9042969,
1445,138.6497363,
1446,138.6497363,
1447,138.6497363,
1448,138.4910677,
1449,138.4910677,
1450,138.4910677,
1451,138.2350684,
1452,138.2350684,
1453,138.2350684,
1454,138.2350684,
1455,138.0009668,
1456,138.0009668,
1457,138.0009668,
1458,137.787985,
1459,137.787985,
1460,137.787985,
1461,137.539528,
1462,137.539528,
1463,137.539528,
1464,137.3182813,
1465,137.3182813,
1466,137.3182813,
1467,136.9715495,
1468,136.9715495,
1469,136.9715495,
1470,136.9715495,
1471,136.7672689,
1472,136.7672689,
1473,136.7672689,
1474,136.4401628,
1475,136.4401628,
1476,136.4401628,
1477,136.2974967,
1478,136.2974967,
1479,136.2974967,
1480,136.087028,
1481,136.087028,
1482,136.087028,
1483,135.7849056,
1484,135.7849056,
1485,135.7849056,
1486,135.7849056,
1487,135.5853613,
1488,135.5853613,
1489,135.5853613,
1490,135.450166,
1491,135.450166,
1492,135.450166,
1493,135.2837533,
1494,135.2837533,
1495,135.2837533,
1496,135.1002279,
1497,135.1002279,
1498,135.1002279,
1499,134.808877,
1500,134.808877,
