x0000,y0000
10957,56.94861979,
10958,56.94861979,
10959,56.84145833,
10960,56.87185547,
10961,56.80133789,
10962,56.88048177,
10963,56.83306641,
10964,56.87612956,
10965,56.93310547,
10966,56.9025944,
10967,56.96188477,
10968,56.92766276,
10969,56.92184896,
10970,56.8986263,
10971,56.86374023,
10972,56.92686523,
10973,56.94704427,
10974,56.94704427,
10975,56.92979167,
10976,56.92979167,
10977,56.91464844,
10978,56.92521159,
10979,56.87653646,
10980,56.87624023,
10981,56.95496419,
10982,56.94594401,
10983,56.88105469,
10984,56.87788086,
10985,56.96068034,
10986,56.9375651,
10987,56.94680339,
10988,56.93413086,
10989,56.9083724,
10990,56.9083724,
10991,56.8834082,
10992,56.8834082,
10993,56.85847656,
10994,56.90519206,
10995,56.86625326,
10996,56.9293099,
10997,56.84907878,
10998,56.84102865,
10999,56.89777995,
11000,56.94585286,
11001,56.88032552,
11002,56.9053125,
11003,56.95952799,
11004,56.89203125,
11005,56.89115885,
11006,56.89115885,
11007,56.86167969,
11008,56.86167969,
11009,56.86436198,
11010,56.89413411,
11011,56.89775391,
11012,56.88111328,
11013,56.95695964,
11014,56.85142904,
11015,56.89988932,
11016,56.88421875,
11017,56.9309082,
11018,56.95379557,
11019,57.01796224,
11020,56.92443359,
11021,56.88405924,
11022,56.88405924,
11023,56.88793294,
11024,56.88793294,
11025,56.891875,
11026,56.87750326,
11027,56.87,
11028,56.89745768,
11029,56.95319987,
11030,56.94189779,
11031,56.86559245,
11032,56.90413737,
11033,56.87713542,
11034,56.90598633,
11035,56.91617839,
11036,56.9835026,
11037,56.88047201,
11038,56.88047201,
11039,56.94647786,
11040,56.94647786,
11041,56.93783529,
11042,56.9523763,
11043,56.82904297,
11044,56.89526367,
11045,56.95811523,
11046,56.93922852,
11047,56.9724056,
11048,56.94525065,
11049,56.86701823,
11050,56.91198568,
11051,56.92731445,
11052,56.94901042,
11053,56.91911458,
11054,56.91911458,
11055,56.88633464,
11056,56.88633464,
11057,56.85717122,
11058,56.9109668,
11059,56.9083431,
11060,56.87799479,
11061,57.01180664,
11062,56.91475911,
11063,56.9115625,
11064,56.9622819,
11065,56.85522461,
11066,56.92007161,
11067,56.86763346,
11068,56.94026693,
11069,56.84664062,
11070,56.84664062,
11071,56.88564779,
11072,56.88564779,
11073,56.90644531,
11074,56.92193034,
11075,56.86771484,
11076,56.88087891,
11077,57.00888997,
11078,56.92338216,
11079,56.83517578,
11080,56.9573763,
11081,56.94905924,
11082,57.00964518,
11083,56.94544922,
11084,56.93022461,
11085,56.89429036,
11086,56.89429036,
11087,56.88223958,
11088,56.88223958,
11089,56.86701497,
11090,56.9071224,
11091,56.89893555,
11092,56.92871745,
11093,56.98273112,
11094,56.94033854,
11095,56.90235677,
11096,56.88776367,
11097,56.90596029,
11098,56.96980143,
11099,56.91671224,
11100,56.91299805,
11101,56.91591471,
11102,56.91591471,
11103,56.91472982,
11104,56.91472982,
11105,56.92089518,
11106,56.93099609,
11107,56.99831706,
11108,56.9782487,
11109,57.02682292,
11110,56.91860352,
11111,56.86572266,
11112,56.85439779,
11113,56.95977214,
11114,56.9944987,
11115,56.85134766,
11116,56.89504557,
11117,56.84581055,
11118,56.84581055,
11119,56.88128581,
11120,56.88128581,
11121,56.87794596,
11122,56.91386068,
11123,56.94154622,
11124,57.09087891,
11125,56.93516927,
11126,56.90210612,
11127,56.90994466,
11128,56.94250977,
11129,56.96138346,
11130,56.91056966,
11131,56.89230143,
11132,56.90527344,
11133,56.95402344,
11134,56.95402344,
11135,56.93594727,
11136,56.93594727,
11137,56.97701172,
11138,56.98105794,
11139,56.96639323,
11140,56.93377604,
11141,56.95745443,
11142,56.90109701,
11143,56.94498047,
11144,56.84017578,
11145,56.91506836,
11146,56.82517253,
11147,56.92366536,
11148,56.86311198,
11149,56.85391602,
11150,56.95280599,
11151,56.92847331,
11152,56.92847331,
11153,56.94955404,
11154,56.94955404,
11155,56.96140299,
11156,56.87952474,
11157,56.99925781,
11158,56.88859049,
11159,56.94720378,
11160,56.98875651,
11161,56.8269694,
11162,56.91436523,
11163,56.90269531,
11164,56.9977832,
11165,56.97075521,
11166,56.99057617,
11167,56.8928418,
11168,56.8928418,
11169,56.9444987,
11170,56.9444987,
11171,56.8759375,
11172,56.95975911,
11173,56.82341146,
11174,56.90725911,
11175,56.9860026,
11176,56.90651693,
11177,56.85966146,
11178,56.92222331,
11179,56.87807943,
11180,56.95711589,
11181,56.87124674,
11182,56.87327148,
11183,56.91584961,
11184,56.91584961,
11185,56.92427409,
11186,56.92427409,
11187,56.85979167,
11188,56.85046549,
11189,56.82801758,
11190,56.89442708,
11191,56.8859375,
11192,56.89008464,
11193,56.96336263,
11194,56.92365885,
11195,56.91409505,
11196,56.91470378,
11197,56.95033203,
11198,56.92493164,
11199,56.97022786,
11200,56.97022786,
11201,56.89322266,
11202,56.89322266,
11203,56.9999707,
11204,56.95276042,
11205,56.81298177,
11206,56.93469727,
11207,56.92249674,
11208,57.04772135,
11209,56.93876628,
11210,56.89392578,
11211,56.89272786,
11212,56.92873698,
11213,56.89496745,
11214,56.88910156,
11215,56.90936523,
11216,56.90936523,
11217,56.92020833,
11218,56.92020833,
11219,56.92895182,
11220,56.90132487,
11221,56.95194336,
11222,56.8640332,
11223,56.86823568,
11224,56.95695638,
11225,56.87651042,
11226,56.93792318,
11227,56.93314779,
11228,56.97678711,
11229,56.82777344,
11230,56.92448568,
11231,56.97855469,
11232,56.97855469,
11233,57.00625977,
11234,57.00625977,
11235,56.91316732,
11236,56.99814779,
11237,56.88677083,
11238,56.88652018,
11239,56.89378255,
11240,56.94806641,
11241,57.01255208,
11242,56.98461263,
11243,56.87749674,
11244,56.85785156,
11245,56.85435221,
11246,56.89415365,
11247,56.86291667,
11248,56.86291667,
11249,56.94370443,
11250,56.94370443,
11251,56.9756543,
11252,56.93299805,
11253,56.81067057,
11254,56.8768099,
11255,56.90374674,
11256,56.85773763,
11257,56.95100911,
11258,56.87575846,
11259,56.90354167,
11260,56.88350586,
11261,56.89138672,
11262,56.8241862,
11263,56.86621745,
11264,56.86621745,
11265,56.88741862,
11266,56.88741862,
11267,56.90947917,
11268,57.00278971,
11269,56.92369141,
11270,56.86997721,
11271,56.89694661,
11272,56.86250651,
11273,56.88738932,
11274,56.99180013,
11275,56.80871419,
11276,56.97296549,
11277,56.84286458,
11278,56.94911458,
11279,56.95297201,
11280,56.95297201,
11281,56.94276367,
11282,56.94276367,
11283,56.91011393,
11284,56.89196615,
11285,56.90490885,
11286,56.97345052,
11287,56.87490885,
11288,56.84189779,
11289,56.82561198,
11290,56.92973633,
11291,56.90779948,
11292,56.87007161,
11293,56.86394531,
11294,56.89629232,
11295,56.8325944,
11296,56.8325944,
11297,56.82187826,
11298,56.82187826,
11299,56.87111328,
11300,56.97656901,
11301,56.95271159,
11302,56.88127604,
11303,56.92636719,
11304,56.94382487,
11305,56.85022786,
11306,56.88181315,
11307,56.88991211,
11308,56.92911784,
11309,56.94504232,
11310,56.88972982,
11311,56.92590495,
11312,56.92590495,
11313,56.93073242,
11314,56.93073242,
11315,56.97737305,
11316,56.88120443,
11317,56.91759766,
11318,56.92863607,
11319,56.94122721,
11320,57.03204753,
11321,56.94425456,
11322,56.93110026,
11323,56.91377279,
11324,56.96266927,
11325,56.79397135,
11326,57.03893229,
11327,56.8790918,
11328,56.98692057,
11329,56.97751302,
11330,56.97751302,
11331,56.86523763,
11332,56.86523763,
11333,56.9766569,
11334,56.86214844,
11335,56.93413411,
11336,56.9043099,
11337,56.90534505,
11338,56.83012695,
11339,56.94479492,
11340,56.84597331,
11341,56.90076172,
11342,56.89660807,
11343,56.7988444,
11344,56.89800456,
11345,57.00699219,
11346,57.00699219,
11347,56.90995117,
11348,56.90995117,
11349,56.93258138,
11350,56.92170247,
11351,56.90119466,
11352,56.88726562,
11353,56.94211589,
11354,56.93729818,
11355,56.89836589,
11356,56.96208008,
11357,56.96789714,
11358,56.93572591,
11359,56.8616276,
11360,56.95374023,
11361,56.96512044,
11362,56.96512044,
11363,56.97609049,
11364,56.97609049,
11365,56.84151042,
11366,56.93266927,
11367,56.91236654,
11368,56.94126628,
11369,56.93605143,
11370,56.96886068,
11371,56.93002279,
11372,56.92767578,
11373,56.86345052,
11374,56.92275391,
11375,56.84470703,
11376,56.96097005,
11377,56.83013997,
11378,56.83013997,
11379,56.92032552,
11380,56.92032552,
11381,57.01039062,
11382,56.91205078,
11383,56.92534831,
11384,56.99005859,
11385,56.86822266,
11386,56.93467773,
11387,56.93137044,
11388,56.95390951,
11389,56.95858073,
11390,57.00172852,
11391,56.91869141,
11392,56.98522786,
11393,56.9053125,
11394,56.9053125,
11395,56.94430664,
11396,56.94430664,
11397,56.87928711,
11398,56.98147461,
11399,56.95004883,
11400,56.88882487,
11401,56.98081706,
11402,56.95629232,
11403,56.88174805,
11404,56.9960612,
11405,56.91366536,
11406,56.97510417,
11407,56.8874056,
11408,57.034375,
11409,56.98272135,
11410,56.98272135,
11411,56.90974609,
11412,56.90974609,
11413,56.97130859,
11414,56.94219401,
11415,56.99429036,
11416,56.96717122,
11417,56.9060026,
11418,57.05200846,
11419,56.89320638,
11420,56.90302734,
11421,56.98753581,
11422,56.89104818,
11423,56.82191406,
11424,56.94986003,
11425,57.04865234,
11426,57.04865234,
11427,56.89439128,
11428,56.89439128,
11429,56.87055664,
11430,56.96236328,
11431,56.93623372,
11432,56.87566081,
11433,56.9392513,
11434,57.01115885,
11435,56.89286784,
11436,56.87314453,
11437,56.94583333,
11438,56.94215495,
11439,56.89950195,
11440,56.928125,
11441,56.91595378,
11442,56.91595378,
11443,56.87290039,
11444,56.87290039,
11445,56.93536133,
11446,56.89889974,
11447,56.95997396,
11448,56.93279622,
11449,56.88745117,
11450,56.80986328,
11451,56.90547201,
11452,56.91782552,
11453,56.97386393,
11454,56.95611654,
11455,56.93932292,
11456,56.93579753,
11457,56.9361849,
11458,56.9361849,
11459,57.0114974,
11460,57.0114974,
11461,57.00512044,
11462,56.94776042,
11463,56.92889974,
11464,57.03702148,
11465,56.89646484,
11466,57.00089518,
11467,56.90162109,
11468,56.90195964,
11469,56.89880534,
11470,56.89799805,
11471,56.86088216,
11472,56.88489258,
11473,56.92504883,
11474,56.92504883,
11475,56.95897135,
11476,56.95897135,
11477,56.94568685,
11478,57.07345703,
11479,56.94923503,
11480,56.91068685,
11481,57.00302409,
11482,56.92110677,
11483,57.04642253,
11484,56.92242839,
11485,57.00233724,
11486,56.93640625,
11487,56.99666992,
11488,56.92473633,
11489,56.88368815,
11490,56.88368815,
11491,56.94216797,
11492,56.94216797,
11493,56.9364681,
11494,56.92869141,
11495,56.93950521,
11496,56.8400651,
11497,56.95133464,
11498,56.9605306,
11499,56.94356445,
11500,56.96067057,
11501,57.0095931,
11502,56.98411458,
11503,56.98895508,
11504,57.0374707,
11505,56.99924154,
11506,56.96552409,
11507,56.9611556,
11508,56.9611556,
11509,57.05251628,
11510,57.05251628,
11511,57.00244141,
11512,57.01588542,
11513,57.00223633,
11514,56.97208984,
11515,56.94058268,
11516,56.95866862,
11517,56.9713444,
11518,56.98745768,
11519,56.99537435,
11520,57.06642253,
11521,56.91809896,
11522,56.98000977,
11523,57.02197917,
11524,57.02197917,
11525,57.02887044,
11526,57.02887044,
11527,56.97226237,
11528,56.98835938,
11529,56.92427734,
11530,57.14263672,
11531,57.01704427,
11532,56.95511719,
11533,57.03166992,
11534,56.96207357,
11535,56.94312826,
11536,56.93429036,
11537,57.03562826,
11538,56.95500977,
11539,56.91016927,
11540,56.91016927,
11541,57.00408529,
11542,57.00408529,
11543,56.95617513,
11544,57.03037109,
11545,56.92542643,
11546,57.02510742,
11547,57.00318034,
11548,56.96397786,
11549,56.96417643,
11550,56.95398112,
11551,57.00734049,
11552,56.9858431,
11553,56.98910156,
11554,56.99391927,
11555,57.06202474,
11556,57.06202474,
11557,56.98952148,
11558,56.98952148,
11559,56.97132487,
11560,57.00498047,
11561,56.97151693,
11562,57.0761849,
11563,56.97600911,
11564,56.96088867,
11565,57.03486328,
11566,56.97286784,
11567,56.97794922,
11568,56.95644857,
11569,57.00568685,
11570,57.03454102,
11571,57.04392578,
11572,57.04392578,
11573,56.96989583,
11574,56.96989583,
11575,56.9771875,
11576,57.07180664,
11577,57.02097005,
11578,57.09158529,
11579,57.01697266,
11580,56.98483724,
11581,56.99033854,
11582,57.04077799,
11583,56.95678385,
11584,57.06685872,
11585,57.04611328,
11586,57.04079102,
11587,57.04229167,
11588,57.04229167,
11589,56.98984049,
11590,56.98984049,
11591,56.98130208,
11592,56.99900391,
11593,57.0083138,
11594,56.98719076,
11595,57.00566406,
11596,56.9027474,
11597,57.04557617,
11598,56.97764648,
11599,56.95944661,
11600,57.04802409,
11601,56.96067057,
11602,56.87984375,
11603,56.92884115,
11604,56.92884115,
11605,57.05081055,
11606,57.05081055,
11607,56.92497721,
11608,57.00836589,
11609,56.99863281,
11610,56.98616862,
11611,57.0444043,
11612,56.93177083,
11613,56.97758789,
11614,56.96335612,
11615,57.04208008,
11616,56.95361003,
11617,56.90089518,
11618,56.97514323,
11619,56.95265625,
11620,56.95265625,
11621,56.9800944,
11622,56.9800944,
11623,56.97631836,
11624,57.04739583,
11625,56.95707682,
11626,57.00609375,
11627,56.99996419,
11628,56.99927734,
11629,56.99816406,
11630,56.89841471,
11631,56.95464193,
11632,57.00892253,
11633,56.87099284,
11634,56.9581901,
11635,56.90869466,
11636,56.90869466,
11637,56.97983398,
11638,56.97983398,
11639,56.95324544,
11640,57.09333984,
11641,57.01769206,
11642,56.95681641,
11643,57.03439779,
11644,56.93868164,
11645,56.9069401,
11646,56.99629557,
11647,56.9861263,
11648,57.06996745,
11649,56.93580729,
11650,56.98935221,
11651,56.95742513,
11652,56.95742513,
11653,57.00625326,
11654,57.00625326,
11655,57.02994466,
11656,56.99992839,
11657,56.97900391,
11658,57.0340918,
11659,57.00573242,
11660,56.99406576,
11661,56.96998047,
11662,56.98636068,
11663,56.99243815,
11664,57.04211263,
11665,56.9721875,
11666,56.97676432,
11667,57.07598633,
11668,57.07598633,
11669,57.03540039,
11670,57.03540039,
11671,56.88540365,
11672,57.00176107,
11673,57.06258138,
11674,56.93547852,
11675,56.98153646,
11676,56.91217448,
11677,57.02571289,
11678,57.11644531,
11679,56.99754557,
11680,57.00337891,
11681,57.02707357,
11682,57.05685547,
11683,57.00859049,
11684,57.00859049,
11685,56.92164388,
11686,56.92164388,
11687,56.92226563,
11688,56.92226563,
11689,56.99659505,
11690,56.95806966,
11691,56.96056641,
11692,57.04652344,
11693,56.94468424,
11694,56.98599935,
11695,57.04078125,
11696,56.94779622,
11697,57.03455078,
11698,57.06656576,
11699,57.04144531,
11700,56.97001628,
11701,56.99737305,
11702,56.99737305,
11703,57.04091797,
11704,57.04091797,
11705,56.95451497,
11706,57.03226888,
11707,56.97930664,
11708,57.0146582,
11709,57.01972982,
11710,56.98472331,
11711,56.98758789,
11712,56.99701497,
11713,57.04558919,
11714,57.08162109,
11715,57.04491536,
11716,57.03025716,
11717,56.98922201,
11718,56.98922201,
11719,56.98747396,
11720,56.98747396,
11721,57.01825846,
11722,56.96077799,
11723,56.98408854,
11724,56.86448893,
11725,56.8949707,
11726,57.09629557,
11727,56.93470378,
11728,56.95749349,
11729,56.99927734,
11730,56.99996094,
11731,56.99814128,
11732,56.95190755,
11733,56.97753906,
11734,56.97753906,
11735,57.03806315,
11736,57.03806315,
11737,56.91998047,
11738,57.00130534,
11739,56.91474935,
11740,57.08869466,
11741,56.99199219,
11742,57.00972005,
11743,56.92936523,
11744,56.95859701,
11745,57.04967448,
11746,57.00862956,
11747,56.92371745,
11748,56.9933431,
11749,56.96111328,
11750,56.96111328,
11751,57.02821289,
11752,57.02821289,
11753,56.93626302,
11754,57.06613607,
11755,57.0573763,
11756,57.03308594,
11757,57.05007161,
11758,56.92903971,
11759,56.99999674,
11760,57.00900065,
11761,56.98092122,
11762,57.06177409,
11763,57.03996094,
11764,56.93111979,
11765,56.99705729,
11766,56.99705729,
11767,56.97081706,
11768,56.97081706,
11769,57.0608138,
11770,57.06874674,
11771,57.03052734,
11772,57.07908854,
11773,56.95783854,
11774,57.0332487,
11775,57.04597005,
11776,57.02986003,
11777,57.03243164,
11778,57.03126302,
11779,57.00431641,
11780,57.09616862,
11781,56.94740234,
11782,56.94740234,
11783,57.09538411,
11784,57.09538411,
11785,57.04932617,
11786,56.97448242,
11787,56.95049479,
11788,57.0097526,
11789,56.99692057,
11790,56.95411784,
11791,57.0649056,
11792,57.01362956,
11793,56.98298177,
11794,56.96347982,
11795,57.04395508,
11796,56.99652018,
11797,56.99108398,
11798,56.99108398,
11799,56.98921549,
11800,56.98921549,
11801,56.99304362,
11802,56.99660807,
11803,56.93850586,
11804,57.02278971,
11805,56.93684245,
11806,56.94320964,
11807,56.93929036,
11808,57.04082357,
11809,57.02664388,
11810,56.94671549,
11811,57.08183594,
11812,57.0151888,
11813,56.95053711,
11814,56.95053711,
11815,56.96926432,
11816,56.96926432,
11817,57.04320964,
11818,56.9860612,
11819,56.95740885,
11820,56.87472331,
11821,56.88360352,
11822,56.96172201,
11823,56.91169596,
11824,56.98921549,
11825,56.99844727,
11826,56.96101563,
11827,56.9010026,
11828,57.01469727,
11829,56.95044271,
11830,56.95044271,
11831,56.9776888,
11832,56.9776888,
11833,57.00876953,
11834,56.93716146,
11835,56.99021484,
11836,56.93859375,
11837,56.93966797,
11838,57.10842773,
11839,56.91545573,
11840,56.97756836,
11841,57.01564453,
11842,56.98317708,
11843,56.94938477,
11844,57.02065104,
11845,57.00579427,
11846,57.00579427,
11847,56.95888672,
11848,56.95888672,
11849,56.89484049,
11850,56.96249023,
11851,56.9688151,
11852,56.94002279,
11853,56.95931315,
11854,56.9558724,
11855,56.96250326,
11856,56.95904297,
11857,56.89425781,
11858,56.92798177,
11859,57.0105957,
11860,56.96325846,
11861,56.95187174,
11862,56.95187174,
11863,56.99535156,
11864,56.99535156,
11865,56.92660156,
11866,57.06654622,
11867,56.97052083,
11868,56.98743815,
11869,56.90846354,
11870,56.90217773,
11871,56.99101888,
11872,56.90475911,
11873,56.95735352,
11874,56.95366211,
11875,56.97595378,
11876,56.97798828,
11877,56.80560221,
11878,56.90730469,
11879,56.99533529,
11880,56.99533529,
11881,56.9255957,
11882,56.9255957,
11883,56.95055339,
11884,57.01001953,
11885,56.95907552,
11886,57.05523437,
11887,56.95297201,
11888,57.02055664,
11889,56.92351237,
11890,56.88897135,
11891,57.06050781,
11892,57.03699544,
11893,57.00004232,
11894,56.95735677,
11895,57.05606445,
11896,57.05606445,
11897,57.02585612,
11898,57.02585612,
11899,56.96167643,
11900,57.04083659,
11901,56.94551107,
11902,56.89357096,
11903,56.95659505,
11904,57.04212891,
11905,57.03683594,
11906,56.9040918,
11907,56.98713216,
11908,56.99361654,
11909,57.04402995,
11910,56.95692057,
11911,56.94582031,
11912,56.94582031,
11913,56.94210938,
11914,56.94210938,
11915,56.98572917,
11916,57.0042513,
11917,56.92241862,
11918,57.01359701,
11919,56.97190104,
11920,56.95465495,
11921,56.94541667,
11922,56.99720378,
11923,56.99623372,
11924,56.96258789,
11925,56.99043945,
11926,56.95185547,
11927,57.0185026,
11928,57.0185026,
11929,57.08000326,
11930,57.08000326,
11931,56.93758789,
11932,57.0180957,
11933,56.96762695,
11934,56.92492513,
11935,56.97798503,
11936,57.07803385,
11937,57.08181966,
11938,56.99665039,
11939,56.89919271,
11940,56.99060547,
11941,57.0213444,
11942,57.02183268,
11943,57.06946289,
11944,57.06946289,
11945,56.96977539,
11946,56.96977539,
11947,56.9421875,
11948,56.91901367,
11949,56.93979492,
11950,56.98529948,
11951,56.96583659,
11952,57.0014974,
11953,57.01355794,
11954,56.92582682,
11955,56.92484049,
11956,56.989375,
11957,56.94138672,
11958,56.93500977,
11959,56.95719727,
11960,56.95719727,
11961,57.00359701,
11962,57.00359701,
11963,57.01158854,
11964,56.97144206,
11965,56.94859049,
11966,56.9473763,
11967,57.09510091,
11968,56.97712565,
11969,56.92335286,
11970,57.01227214,
11971,57.00606771,
11972,56.97075846,
11973,56.93748047,
11974,57.00473307,
11975,56.99420898,
11976,56.99420898,
11977,57.01734375,
11978,57.01734375,
11979,57.01939128,
11980,57.05842122,
11981,56.99075521,
11982,56.95744466,
11983,56.92496094,
11984,56.94251302,
11985,56.95730143,
11986,56.9203776,
11987,56.98511719,
11988,56.96878255,
11989,56.94135091,
11990,56.95347331,
11991,57.03346354,
11992,57.03346354,
11993,57.05055339,
11994,57.05055339,
11995,56.9647819,
11996,57.08455404,
11997,56.99108073,
11998,56.99139974,
11999,57.01648112,
12000,57.0024056,
12001,57.00389648,
12002,56.98876953,
12003,57.0064974,
12004,57.0339974,
12005,56.98359375,
12006,57.02644206,
12007,57.0058724,
12008,57.0058724,
12009,57.03765625,
12010,57.03765625,
12011,57.05298177,
12012,56.99111003,
12013,57.06486003,
12014,56.92670247,
12015,57.0876237,
12016,56.95297201,
12017,56.99152018,
12018,57.05311523,
12019,57.05855794,
12020,57.00352865,
12021,57.01702799,
12022,57.03027344,
12023,57.08254883,
12024,57.08254883,
12025,56.96755208,
12026,56.96755208,
12027,57.04287435,
12028,57.06146484,
12029,56.96601562,
12030,56.97833984,
12031,56.97090169,
12032,57.11891927,
12033,56.94402669,
12034,57.06617188,
12035,57.00322917,
12036,57.01022461,
12037,57.02536458,
12038,56.96338216,
12039,57.05161133,
12040,57.05161133,
12041,57.0699349,
12042,57.0699349,
12043,57.04298177,
12044,57.09597005,
12045,57.04400391,
12046,57.00335938,
12047,57.06213867,
12048,57.04873372,
12049,57.06613281,
12050,56.95810547,
12051,57.03695312,
12052,56.92810547,
12053,56.93611654,
12054,57.0475944,
12055,57.04179362,
12056,57.06507812,
12057,56.99210612,
12058,56.99210612,
12059,56.96878581,
12060,56.96878581,
12061,57.01138346,
12062,57.01703776,
12063,56.97279622,
12064,57.04307617,
12065,57.08991536,
12066,57.04972331,
12067,57.13646484,
12068,56.93388021,
12069,57.02362305,
12070,56.97159505,
12071,57.04123372,
12072,57.08731445,
12073,56.99814779,
12074,56.99814779,
12075,57.03361328,
12076,57.03361328,
12077,57.03286458,
12078,57.03619466,
12079,57.00773112,
12080,57.08,
12081,56.93256185,
12082,57.01836263,
12083,57.01262695,
12084,56.99138672,
12085,57.01568685,
12086,57.07156576,
12087,57.07599609,
12088,57.06770182,
12089,57.06160156,
12090,57.06160156,
12091,57.07169271,
12092,57.07169271,
12093,57.00124349,
12094,56.99995768,
12095,57.02994792,
12096,56.98692057,
12097,57.00588542,
12098,57.00245443,
12099,57.13568359,
12100,57.05338216,
12101,57.03134766,
12102,56.94611654,
12103,57.02867513,
12104,56.9990918,
12105,56.99310547,
12106,56.99310547,
12107,57.03420898,
12108,57.03420898,
12109,56.9860026,
12110,57.00138997,
12111,57.06704753,
12112,57.04891602,
12113,57.04188151,
12114,57.0768099,
12115,56.98755534,
12116,57.11061198,
12117,57.06291992,
12118,57.01851237,
12119,56.98777344,
12120,56.96522461,
12121,57.07817708,
12122,57.07817708,
12123,56.96899414,
12124,56.96899414,
12125,57.01378255,
12126,57.11539388,
12127,56.979375,
12128,57.00750977,
12129,57.0577474,
12130,56.995,
12131,57.04158203,
12132,56.92945964,
12133,57.05801107,
12134,57.06506185,
12135,57.04583659,
12136,56.96661784,
12137,57.07599609,
12138,57.07599609,
12139,57.07614583,
12140,57.07614583,
12141,57.03229818,
12142,57.09774414,
12143,56.99708333,
12144,56.9794987,
12145,56.97866211,
12146,56.97638672,
12147,56.9974349,
12148,57.00666667,
12149,56.96995117,
12150,57.04576497,
12151,57.00599284,
12152,57.00648437,
12153,57.00121745,
12154,57.00121745,
12155,57.02367839,
12156,57.02367839,
12157,57.08817708,
12158,56.99447917,
12159,57.1161849,
12160,56.98088216,
12161,57.11785482,
12162,57.0927181,
12163,57.06809245,
12164,57.05490234,
12165,56.99905924,
12166,57.06615885,
12167,56.99151367,
12168,56.96621745,
12169,56.98754883,
12170,56.98754883,
12171,56.98831055,
12172,56.98831055,
12173,57.06522135,
12174,57.0596582,
12175,56.98980143,
12176,56.93108724,
12177,57.08087891,
12178,56.98332682,
12179,57.06037435,
12180,56.96679036,
12181,57.14934896,
12182,56.97239258,
12183,56.97721029,
12184,56.90584961,
12185,57.12192708,
12186,57.12192708,
12187,57.02320638,
12188,57.02320638,
12189,56.98460286,
12190,56.98387695,
12191,57.13949544,
12192,57.02938151,
12193,57.00404622,
12194,56.97641276,
12195,56.99681315,
12196,56.93321615,
12197,56.99668294,
12198,57.00010091,
12199,56.91939779,
12200,57.03591146,
12201,56.9597819,
12202,56.9597819,
12203,56.95158529,
12204,56.95158529,
12205,56.97811849,
12206,56.91839518,
12207,56.98386719,
12208,56.9138444,
12209,57.00083333,
12210,57.02301107,
12211,57.05027669,
12212,56.96625326,
12213,57.08788086,
12214,56.9369401,
12215,56.9808724,
12216,56.94327799,
12217,56.97386719,
12218,56.97386719,
12219,56.92017253,
12220,56.92017253,
12221,56.98161458,
12222,57.02014323,
12223,56.89412435,
12224,57.06898112,
12225,57.00206055,
12226,56.9302181,
12227,57.01088867,
12228,57.04258464,
12229,57.01332682,
12230,56.96239258,
12231,56.99944336,
12232,57.04039063,
12233,57.05683919,
12234,56.94710937,
12235,57.00437174,
12236,57.00437174,
12237,57.03804362,
12238,57.03804362,
12239,56.94744792,
12240,56.96615885,
12241,56.98208984,
12242,56.95060547,
12243,56.95016927,
12244,56.8807487,
12245,56.97102539,
12246,56.92658203,
12247,56.98555664,
12248,57.03966471,
12249,57.05623698,
12250,56.98676107,
12251,57.01791992,
12252,57.01791992,
12253,56.98325195,
12254,56.98325195,
12255,56.92771484,
12256,56.97710937,
12257,56.99063151,
12258,56.95385091,
12259,56.96396159,
12260,56.99530273,
12261,56.92257161,
12262,57.05223958,
12263,56.93585286,
12264,57.03253906,
12265,56.93824219,
12266,56.97385742,
12267,56.97319336,
12268,56.97319336,
12269,57.05246094,
12270,57.05246094,
12271,56.92928711,
12272,56.97051432,
12273,56.95753581,
12274,56.94438477,
12275,57.01063802,
12276,57.02561198,
12277,57.05187826,
12278,57.02223307,
12279,56.94410482,
12280,56.97921875,
12281,57.03819987,
12282,56.93936523,
12283,56.93589844,
12284,56.93589844,
12285,57.03155599,
12286,57.03155599,
12287,56.97823568,
12288,57.07652995,
12289,56.95449544,
12290,56.91306641,
12291,56.93824544,
12292,56.92722005,
12293,56.89043294,
12294,57.00494466,
12295,57.02454427,
12296,56.90188477,
12297,56.93331706,
12298,57.0329362,
12299,56.94416667,
12300,56.94416667,
12301,56.92682617,
12302,56.92682617,
12303,56.92940755,
12304,56.94661133,
12305,56.9732194,
12306,56.94351888,
12307,56.95760742,
12308,57.02141927,
12309,56.9562793,
12310,57.01999674,
12311,56.95324219,
12312,56.98763021,
12313,56.86214518,
12314,56.96427083,
12315,57.02301107,
12316,57.02301107,
12317,56.99714518,
12318,56.99714518,
12319,56.99798503,
12320,56.99836914,
12321,56.98708659,
12322,57.03527344,
12323,57.04417318,
12324,56.90545573,
12325,57.02756836,
12326,56.87452474,
12327,57.07050456,
12328,56.98823568,
12329,57.05357747,
12330,56.9438151,
12331,57.00429036,
12332,57.00429036,
12333,57.01296224,
12334,57.01296224,
12335,56.96962565,
12336,57.02648112,
12337,56.99866211,
12338,56.95144531,
12339,56.94612956,
12340,56.91870443,
12341,56.96279622,
12342,56.98970378,
12343,57.00828451,
12344,56.98878581,
12345,56.93474935,
12346,57.07728516,
12347,57.10943359,
12348,57.10943359,
12349,56.97594076,
12350,56.97594076,
12351,56.98580078,
12352,57.06987956,
12353,56.96800456,
12354,56.98076823,
12355,56.99318034,
12356,56.95320964,
