x0000,y0000
207,13.81565755,
208,13.81565755,
209,13.84451497,
210,13.84451497,
211,13.85960612,
212,13.75658854,
213,13.80217773,
214,13.78825195,
215,13.76035807,
216,13.79582031,
217,13.76538086,
218,13.71799805,
219,13.76394857,
220,13.74271484,
221,13.68573242,
222,13.70609049,
223,13.66407552,
224,13.66407552,
225,13.69634115,
226,13.69634115,
227,13.72750326,
228,13.71473307,
229,13.58619792,
230,13.59283529,
231,13.57431315,
232,13.60390951,
233,13.61293294,
234,13.59315755,
235,13.61967448,
236,13.58870443,
237,13.59754232,
238,13.51140951,
239,13.62894857,
240,13.62894857,
241,13.52929362,
242,13.52929362,
243,13.47582682,
244,13.51076172,
245,13.53839193,
246,13.56642253,
247,13.57598307,
248,13.44056966,
249,13.43982422,
250,13.4318099,
251,13.40992188,
252,13.4329362,
253,13.52782878,
254,13.4794043,
255,13.39722982,
256,13.39722982,
257,13.45336263,
258,13.45336263,
259,13.44550456,
260,13.42508464,
261,13.36183268,
262,13.46518229,
263,13.36559896,
264,13.39859701,
265,13.32189779,
266,13.44963542,
267,13.28360026,
268,13.3399349,
269,13.22332031,
270,13.29969401,
271,13.41464518,
272,13.41464518,
273,13.30029948,
274,13.30029948,
275,13.28163737,
276,13.26027344,
277,13.34617513,
278,13.32484701,
279,13.19510417,
280,13.32952799,
281,13.35847656,
282,13.26073893,
283,13.34448242,
284,13.28639323,
285,13.32986979,
286,13.17336914,
287,13.28223307,
288,13.28223307,
289,13.2557194,
290,13.2557194,
291,13.33104492,
292,13.20071615,
293,13.23210286,
294,13.27920573,
295,13.26405273,
296,13.27506185,
297,13.22170573,
298,13.27209635,
299,13.20093424,
300,13.20384115,
301,13.17257161,
302,13.17390625,
303,13.14178711,
304,13.07533854,
305,13.07245443,
306,13.07245443,
307,13.17315755,
308,13.17315755,
309,13.13781576,
310,13.09451172,
311,13.11972331,
312,13.16073242,
313,13.07997396,
314,13.07303711,
315,13.09343424,
316,13.00487305,
317,13.03166016,
318,12.96218099,
319,13.0177474,
320,13.07291992,
321,13.02344727,
322,13.02344727,
323,12.98997396,
324,12.98997396,
325,13.05179362,
326,12.97389648,
327,12.92123047,
328,12.9316569,
329,12.94380534,
330,12.95894206,
331,12.97981771,
332,12.93879232,
333,12.91580404,
334,12.94755859,
335,12.89334961,
336,12.95119792,
337,12.82748372,
338,12.82748372,
339,12.88099284,
340,12.88099284,
341,12.92491211,
342,12.83237305,
343,12.84568359,
344,12.83272135,
345,12.92826497,
346,12.83557292,
347,12.82844727,
348,12.80961263,
349,12.79518229,
350,12.79911458,
351,12.85493164,
352,12.80073568,
353,12.75511719,
354,12.75511719,
355,12.70075846,
356,12.70075846,
357,12.69080729,
358,12.66771159,
359,12.74443685,
360,12.74360352,
361,12.62167643,
362,12.68999349,
363,12.68846354,
364,12.68383138,
365,12.72317383,
366,12.61847982,
367,12.7129069,
368,12.73916341,
369,12.62176758,
370,12.62176758,
371,12.63889648,
372,12.63889648,
373,12.68131185,
374,12.706875,
375,12.58447917,
376,12.53922852,
377,12.62080078,
378,12.63281901,
379,12.59256185,
380,12.53230469,
381,12.55169596,
382,12.51195638,
383,12.60980469,
384,12.54390299,
385,12.49640625,
386,12.49640625,
387,12.47202148,
388,12.47202148,
389,12.48424805,
390,12.46378255,
391,12.44901042,
392,12.4825293,
393,12.44818359,
394,12.45671875,
395,12.38394531,
396,12.44508464,
397,12.33494792,
398,12.41600911,
399,12.49530924,
400,12.49508789,
401,12.41354818,
402,12.41354818,
403,12.44021484,
404,12.44021484,
405,12.36936849,
406,12.31680664,
407,12.38761068,
408,12.37604818,
409,12.32777995,
410,12.38685221,
411,12.27982096,
412,12.3493457,
413,12.29832682,
414,12.33576823,
415,12.31341797,
416,12.34068359,
417,12.38040365,
418,12.38040365,
419,12.32706706,
420,12.32706706,
421,12.33723633,
422,12.31653971,
423,12.34813802,
424,12.23899089,
425,12.37177734,
426,12.38589193,
427,12.29402669,
428,12.38647135,
429,12.32979167,
430,12.32702148,
431,12.33609375,
432,12.21232096,
433,12.31011068,
434,12.31011068,
435,12.2315918,
436,12.2315918,
437,12.21779297,
438,12.24209961,
439,12.3338737,
440,12.25472005,
441,12.25847982,
442,12.24000326,
443,12.25686198,
444,12.26005859,
445,12.28436198,
446,12.28289714,
447,12.23772786,
448,12.26105469,
449,12.26630208,
450,12.26630208,
451,12.27685547,
452,12.27685547,
453,12.20417969,
454,12.18648112,
455,12.15723958,
456,12.21063477,
457,12.26379883,
458,12.15435547,
459,12.21126628,
460,12.15962891,
461,12.19277995,
462,12.34761719,
463,12.36166016,
464,12.50619141,
465,12.6580957,
466,12.6580957,
467,12.83442383,
468,12.83442383,
469,13.13647135,
470,13.29406901,
471,13.52288086,
472,13.87976562,
473,14.14155599,
474,14.27291341,
475,13.95489909,
476,13.9908138,
477,14.20898763,
478,14.2826237,
479,14.4646224,
480,14.5136556,
481,14.62010742,
482,14.75783203,
483,14.72946615,
484,14.72946615,
485,14.91336589,
486,14.91336589,
487,15.02409505,
488,15.0962793,
489,15.2115332,
490,15.3231901,
491,15.38247396,
492,15.36795573,
493,15.46846029,
494,15.50077474,
495,15.64039388,
496,15.7426237,
497,15.76235677,
498,15.87928711,
499,15.80837565,
500,15.80837565,
501,15.90498372,
502,15.90498372,
503,16.02117513,
504,16.1586556,
505,16.21538086,
506,16.30231771,
507,16.31055664,
508,16.40569336,
509,16.49748372,
510,16.59768229,
511,16.5564974,
512,16.62776367,
513,16.72676107,
514,16.6943099,
515,16.88122396,
516,16.88122396,
517,17.13878581,
518,17.13878581,
519,17.11941732,
520,17.24819336,
521,17.29020833,
522,17.37620117,
523,17.46241536,
524,17.51033854,
525,17.52610352,
526,17.52000651,
527,17.65634115,
528,17.64001628,
529,17.6925944,
530,17.83360026,
531,17.88845052,
532,17.88845052,
533,17.80275716,
534,17.80275716,
535,18.00679362,
536,18.02075846,
537,18.11219076,
538,18.13080078,
539,18.26048503,
540,18.22369466,
541,18.24263021,
542,18.44537109,
543,18.43369141,
544,18.38944661,
545,18.10240234,
546,18.14553385,
547,18.13179687,
548,18.13179687,
549,18.24908854,
550,18.24908854,
551,18.36007487,
552,18.28291341,
553,18.41867513,
554,18.49324544,
555,18.47544596,
556,18.55462565,
557,18.53130208,
558,18.55882161,
559,18.66665039,
560,18.72004232,
561,18.79479167,
562,18.89595378,
563,18.80977214,
564,18.80977214,
565,18.92914062,
566,18.92914062,
567,18.96505534,
568,19.0811849,
569,18.98215169,
570,19.11684896,
571,19.08297526,
572,19.10552734,
573,19.22330404,
574,19.20568359,
575,19.33052409,
576,19.36515625,
577,19.41282552,
578,19.39968099,
579,19.33172201,
580,19.33172201,
581,19.48655273,
582,19.48655273,
583,19.4730013,
584,19.56007161,
585,19.5498763,
586,19.57342448,
587,19.68083008,
588,19.61317708,
589,19.68367839,
590,19.70897786,
591,19.81138346,
592,19.77417318,
593,19.7941862,
594,19.62344727,
595,19.4991862,
596,19.4991862,
597,19.32169922,
598,19.32169922,
599,19.08500326,
600,19.24831055,
601,19.08999349,
602,19.02488607,
603,19.06053711,
604,19.08806966,
605,19.08136393,
606,18.99532878,
607,18.98119792,
608,18.95295898,
609,19.04325521,
610,18.99273763,
611,18.90854492,
612,18.90854492,
613,18.99516276,
614,18.99516276,
615,18.9437793,
616,18.94220378,
617,19.01132161,
618,18.96544271,
619,18.99463542,
620,18.89645833,
621,18.95919596,
622,18.94461263,
623,18.93863607,
624,18.89888997,
625,18.95441081,
626,18.93232422,
627,18.86541667,
628,18.86541667,
629,18.8403776,
630,18.8403776,
631,18.94460286,
632,18.98270182,
633,18.83645508,
634,18.92301432,
635,18.82424479,
636,18.95703125,
637,18.84197591,
638,18.92715495,
639,18.74570964,
640,18.88517578,
641,18.82555339,
642,18.96148763,
643,18.98138346,
644,18.98138346,
645,18.94459635,
646,18.94459635,
647,18.80845052,
648,18.98808268,
649,18.85314453,
650,18.98542643,
651,18.89515299,
652,18.86664062,
653,18.91411784,
654,18.90618815,
655,18.85759115,
656,18.92967773,
657,18.88344401,
658,18.88686523,
659,18.86559245,
660,18.86559245,
661,18.97212891,
662,18.97212891,
663,18.97414714,
664,18.97414714,
665,19.01020833,
666,18.8834082,
667,18.90456055,
668,18.92712891,
669,18.93916341,
670,18.93453776,
671,19.02000326,
672,18.9653418,
673,18.97333008,
674,18.99111654,
675,18.98092773,
676,18.98335612,
677,19.04450195,
678,19.04450195,
679,18.87579102,
680,18.87579102,
681,19.0158431,
682,19.05179362,
683,19.01330078,
684,19.09014974,
685,19.05230469,
686,18.98781901,
687,19.06523763,
688,19.07847656,
689,19.03658854,
690,18.99295898,
691,19.02911784,
692,19.06374023,
693,19.06216471,
694,19.06216471,
695,19.05449219,
696,19.05449219,
697,19.01269857,
698,19.08945638,
699,19.02324219,
700,19.00421875,
701,19.10045247,
702,19.08156901,
703,19.01664714,
704,19.1266569,
705,19.13597331,
706,19.09897135,
707,19.16200195,
708,19.04548828,
709,19.18711914,
710,19.18711914,
711,19.10649089,
712,19.10649089,
713,19.16650391,
714,19.17767253,
715,19.18814128,
716,19.13011393,
717,19.20334961,
718,19.15138672,
719,19.13645508,
720,19.12453125,
721,19.12187826,
722,19.12172201,
723,19.16497396,
724,19.2483724,
725,19.0932487,
726,19.0932487,
727,19.10831706,
728,19.10831706,
729,19.20082682,
730,19.22681966,
731,19.17363932,
732,19.19320638,
733,19.24026693,
734,19.20707682,
735,19.24777344,
736,19.2747168,
737,19.20099935,
738,19.27388021,
739,19.30281901,
740,19.25131836,
741,19.17253581,
742,19.17253581,
743,19.22980143,
744,19.22980143,
745,19.2586263,
746,19.27969401,
747,19.20069336,
748,19.31742188,
749,19.2599056,
750,19.28649414,
751,19.20438151,
752,19.24090169,
753,19.29455078,
754,19.32039063,
755,19.37521159,
756,19.30833659,
757,19.19772135,
758,19.19772135,
759,19.39244466,
760,19.39244466,
761,19.32501953,
762,19.36089844,
763,19.31478841,
764,19.21911784,
765,19.2973763,
766,19.34190755,
767,19.30069336,
768,19.24892578,
769,19.2824349,
770,19.44230794,
771,19.39114258,
772,19.41807943,
773,19.33431641,
774,19.33431641,
775,19.31577474,
776,19.31577474,
777,19.33653971,
778,19.47818034,
779,19.50832682,
780,19.36258789,
781,19.32153646,
782,19.40121419,
783,19.34452474,
784,19.29286784,
785,19.3103776,
786,19.43772135,
787,19.28879883,
788,19.47531576,
789,19.36493815,
790,19.36493815,
791,19.34345052,
792,19.34345052,
793,19.4850944,
794,19.3053125,
795,19.36723958,
796,19.46342773,
797,19.46883464,
798,19.36563151,
799,19.39144531,
800,19.3914388,
801,19.42364258,
802,19.44229818,
803,19.38812174,
804,19.44514323,
805,19.45951823,
806,19.45951823,
807,19.3509082,
808,19.3509082,
809,19.3825651,
810,19.40008789,
811,19.40281901,
812,19.49626628,
813,19.45632487,
814,19.45184896,
815,19.42769857,
816,19.51011719,
817,19.38159505,
818,19.47011068,
819,19.47395833,
820,19.58983724,
821,19.48208333,
822,19.48208333,
823,19.49851237,
824,19.49851237,
825,19.48989909,
826,19.43546875,
827,19.42701172,
828,19.46676432,
829,19.50247396,
830,19.56938151,
831,19.42778646,
832,19.50245117,
833,19.49589193,
834,19.48039388,
835,19.53259766,
836,19.5817806,
837,19.52415039,
838,19.52415039,
839,19.53723307,
840,19.53723307,
841,19.50543294,
842,19.58799479,
843,19.55622721,
844,19.62893555,
845,19.49820964,
846,19.6141276,
847,19.47407552,
848,19.52018229,
849,19.54185221,
850,19.5312793,
851,19.63154622,
852,19.58994466,
853,19.47120443,
854,19.53886719,
855,19.64889648,
856,19.64889648,
857,19.55375651,
858,19.55375651,
859,19.52789063,
860,19.51208984,
861,19.4902832,
862,19.58517578,
863,19.57646159,
864,19.46947266,
865,19.40240234,
866,19.55281576,
867,19.59103516,
868,19.46678711,
869,19.64951497,
870,19.61640625,
871,19.6069401,
872,19.6069401,
873,19.60458984,
874,19.60458984,
875,19.53155599,
876,19.58354492,
877,19.6532194,
878,19.58798177,
879,19.50857096,
880,19.6180957,
881,19.6420638,
882,19.5492513,
883,19.59433268,
884,19.66598307,
885,19.59257161,
886,19.63331706,
887,19.70983398,
888,19.70983398,
889,19.64502279,
890,19.64502279,
891,19.63386719,
892,19.63835286,
893,19.66569987,
894,19.65177083,
895,19.60714518,
896,19.63784831,
897,19.66628906,
898,19.74537435,
899,19.61379557,
900,19.64238607,
901,19.74404948,
902,19.60022461,
903,19.66793294,
904,19.66793294,
905,19.71352214,
906,19.71352214,
907,19.67568034,
908,19.71773437,
909,19.73124674,
910,19.69720378,
911,19.8214974,
912,19.78822591,
913,19.76499023,
914,19.71174805,
915,19.75210612,
916,19.74992513,
917,19.75473633,
918,19.68734375,
919,19.75774089,
920,19.75774089,
921,19.67039062,
922,19.67039062,
923,19.78046875,
924,19.68540039,
925,19.83496419,
926,19.77006836,
927,19.763125,
928,19.80879883,
929,19.76207357,
930,19.6999056,
931,19.76478841,
932,19.7634668,
933,19.74056966,
934,19.79871094,
935,19.77239909,
936,19.77239909,
937,19.73335937,
938,19.73335937,
939,19.72423177,
940,19.79288086,
941,19.8766276,
942,19.73688477,
943,19.79777018,
944,19.82427734,
945,19.83547201,
946,19.82596029,
947,19.82933919,
948,19.91307617,
949,19.88766927,
950,19.89261719,
951,19.83201823,
952,19.83201823,
953,19.80464193,
954,19.80464193,
955,19.87375,
956,19.8003418,
957,19.87446289,
958,19.79944987,
959,19.89851888,
960,19.7998112,
961,19.85107096,
962,19.87618815,
963,19.82742839,
964,19.8430306,
965,19.83800781,
966,19.90874674,
967,19.8153776,
968,19.8153776,
969,19.85277344,
970,19.85277344,
971,19.84436523,
972,19.77770182,
973,19.92888346,
974,19.886875,
975,19.88484701,
976,19.92580404,
977,19.91183268,
978,19.92847331,
979,19.82586263,
980,19.94574544,
981,19.92590169,
982,19.78764323,
983,19.9652181,
984,19.9652181,
985,19.92712891,
986,19.92712891,
987,19.9976237,
988,19.95098958,
989,19.91431315,
990,19.97080404,
991,19.98224609,
992,19.88387695,
993,19.8606543,
994,19.95213216,
995,19.91644531,
996,19.90895182,
997,19.89133789,
998,19.8731901,
999,20.04822266,
1000,20.04822266,
1001,19.93450846,
1002,19.93450846,
1003,19.97279622,
1004,19.94101237,
1005,19.91814128,
1006,19.86484375,
1007,19.99076172,
1008,20.06860677,
1009,19.93033203,
1010,19.87702148,
1011,19.93485352,
1012,20.01958984,
1013,19.89764648,
1014,19.94793945,
1015,20.0480306,
1016,20.0480306,
1017,19.9996582,
1018,19.9996582,
1019,19.96943359,
1020,19.96996745,
1021,19.9175293,
1022,19.96470703,
1023,19.91409505,
1024,19.94011719,
1025,20.07473633,
1026,19.91760417,
1027,19.97604492,
1028,19.93298177,
1029,20.01353841,
1030,19.98303711,
1031,19.98712565,
1032,19.9379362,
1033,19.98374023,
1034,19.98374023,
1035,19.92733398,
1036,19.92733398,
1037,20.11727214,
1038,19.99177083,
1039,19.9418099,
1040,20.00924479,
1041,20.06798177,
1042,19.98401042,
1043,20.05774414,
1044,19.9175293,
1045,19.97965495,
1046,20.01359701,
1047,20.06798828,
1048,20.08355469,
1049,19.98402018,
1050,19.98402018,
1051,19.92542969,
1052,19.92542969,
1053,20.00170898,
1054,19.99841797,
1055,20.08439128,
1056,19.99656576,
1057,20.00194336,
1058,19.99564779,
1059,20.05046875,
1060,20.0729362,
1061,20.03747396,
1062,20.03289388,
1063,20.10681966,
1064,20.0681901,
1065,20.02583659,
1066,20.02583659,
1067,20.02369792,
1068,20.02369792,
1069,20.08243164,
1070,20.06870117,
1071,19.97742513,
1072,20.08285482,
1073,19.97055664,
1074,20.06491862,
1075,20.04920247,
1076,20.03651693,
1077,19.98250977,
1078,20.12526367,
1079,19.98711589,
1080,20.06043294,
1081,20.09357096,
1082,20.09357096,
1083,20.07505208,
1084,20.07505208,
1085,20.0545931,
1086,20.06190104,
1087,20.12334961,
1088,20.03372396,
1089,20.03671549,
1090,20.00994792,
1091,20.0249056,
1092,20.12036133,
1093,20.10247396,
1094,20.06383789,
1095,19.99206706,
1096,20.13051432,
1097,20.11885417,
1098,20.11885417,
1099,20.21599284,
1100,20.21599284,
1101,20.06110677,
1102,20.06895508,
1103,20.07883789,
1104,20.09874674,
1105,20.04657878,
1106,20.07580404,
1107,20.10753581,
1108,20.05085612,
1109,20.10921224,
1110,20.04208984,
1111,20.06771159,
1112,20.2396224,
1113,20.13707031,
1114,20.13707031,
1115,20.09256185,
1116,20.09256185,
1117,20.11658529,
1118,20.0902832,
1119,20.11207682,
1120,20.20879232,
1121,20.09979818,
1122,20.13126953,
1123,20.10181315,
1124,20.13124023,
1125,20.19279622,
1126,20.05955404,
1127,20.04761393,
1128,20.0855306,
1129,20.14132161,
1130,20.14132161,
1131,20.09498372,
1132,20.09498372,
1133,20.08451823,
1134,20.19050456,
1135,20.15322266,
1136,20.14341797,
1137,20.15458008,
1138,20.04991862,
1139,20.2032194,
1140,20.11114909,
1141,20.15258464,
1142,20.15892904,
1143,20.16290039,
1144,20.04188477,
1145,20.09943034,
1146,20.09943034,
1147,20.15674154,
1148,20.15674154,
1149,20.16358398,
1150,20.08194661,
1151,20.12129883,
1152,20.15873698,
1153,20.12864583,
1154,20.23437826,
1155,20.26486979,
1156,20.13933594,
1157,20.11301107,
1158,20.26884766,
1159,20.14209961,
1160,20.14780924,
1161,20.15644206,
1162,20.15644206,
1163,20.15140625,
1164,20.15140625,
1165,20.07984049,
1166,20.17523763,
1167,20.14003255,
1168,20.14758789,
1169,20.1758431,
1170,20.23606445,
1171,20.20870443,
1172,20.20890299,
1173,20.22918945,
1174,20.17079753,
1175,20.10608724,
1176,20.18416016,
1177,20.27313477,
1178,20.27313477,
1179,20.16308594,
1180,20.16308594,
1181,20.07986328,
1182,20.1797819,
1183,20.15032878,
1184,20.19680339,
1185,20.14867839,
1186,20.07122721,
1187,20.19963867,
1188,20.25167643,
1189,20.1927474,
1190,20.18784505,
1191,20.23174479,
1192,20.19260091,
1193,20.16179688,
1194,20.16179688,
1195,20.18091471,
1196,20.18091471,
1197,20.26410156,
1198,20.23991862,
1199,20.22724935,
1200,20.13288086,
1201,20.25072266,
1202,20.18708333,
1203,20.13263672,
1204,20.18494466,
1205,20.32700195,
1206,20.19263672,
1207,20.18035482,
1208,20.30743164,
1209,20.17676758,
1210,20.2714974,
1211,20.16389323,
1212,20.16389323,
1213,20.18000326,
1214,20.18000326,
1215,20.22325846,
1216,20.16783203,
1217,20.24201823,
1218,20.22386068,
1219,20.16312174,
1220,20.25549154,
1221,20.26160807,
1222,20.1892513,
1223,20.19964518,
1224,20.18420898,
1225,20.16776367,
1226,20.19513672,
1227,20.18782552,
1228,20.18782552,
1229,20.27036784,
1230,20.27036784,
1231,20.22059896,
1232,20.23034831,
1233,20.27207031,
1234,20.23583984,
1235,20.25916992,
1236,20.23729818,
1237,20.33625651,
1238,20.22979492,
1239,20.33174154,
1240,20.20373372,
1241,20.27216146,
1242,20.29505534,
1243,20.28982096,
1244,20.28982096,
1245,20.33317708,
1246,20.33317708,
1247,20.51293294,
1248,20.21889648,
1249,20.35383138,
1250,20.26556641,
1251,20.28211914,
1252,20.31357747,
1253,20.19456055,
1254,20.26732747,
1255,20.27083008,
1256,20.26651367,
1257,20.25194661,
1258,20.2619987,
1259,20.2689681,
1260,20.2689681,
1261,20.64084961,
1262,20.64084961,
1263,20.27645833,
1264,20.35169596,
1265,20.24397135,
1266,20.36615234,
1267,20.23004557,
1268,20.29240234,
1269,20.45034505,
1270,20.21413737,
1271,20.35412109,
1272,20.30120768,
1273,20.28956706,
1274,20.33252604,
1275,20.36947591,
1276,20.36947591,
1277,20.2360319,
1278,20.2360319,
1279,20.29812826,
1280,20.54461914,
1281,20.53364583,
1282,20.48147461,
1283,20.29911458,
1284,20.46635417,
1285,20.35516602,
1286,20.41593099,
1287,20.30758464,
1288,20.30369466,
1289,20.30652018,
1290,20.26616862,
1291,20.32961263,
1292,20.32961263,
1293,20.23297526,
1294,20.23297526,
1295,20.34276367,
1296,20.49514323,
1297,20.37190104,
1298,20.2676888,
1299,20.34626953,
1300,20.34659505,
1301,20.36392904,
1302,20.37908203,
1303,20.49742513,
1304,20.35719076,
1305,20.42841146,
1306,20.55422852,
1307,20.36989258,
1308,20.36989258,
1309,20.40772786,
1310,20.40772786,
1311,20.55704427,
1312,20.38478841,
1313,20.37023763,
1314,20.30984049,
1315,20.49213867,
1316,20.34527344,
1317,20.30588216,
1318,20.34580729,
1319,20.4064681,
1320,20.1983138,
1321,20.31720378,
1322,20.31941406,
1323,20.28447591,
1324,20.28447591,
1325,20.33027018,
1326,20.33027018,
1327,20.29808268,
1328,20.47942383,
1329,20.34948893,
1330,20.32395508,
1331,20.33347005,
1332,20.27113607,
1333,20.31505208,
1334,20.39589193,
1335,20.34386068,
1336,20.31438151,
1337,20.55419271,
1338,20.54138021,
1339,20.39451823,
1340,20.39451823,
1341,20.26185547,
1342,20.26185547,
1343,20.31745117,
1344,20.37173177,
1345,20.49530599,
1346,20.32503581,
1347,20.33716471,
1348,20.34019531,
1349,20.5300293,
1350,20.42069336,
1351,20.50335286,
1352,20.30337565,
1353,20.33590169,
1354,20.35920573,
1355,20.32722656,
1356,20.32722656,
1357,20.47819987,
1358,20.47819987,
1359,20.40556315,
1360,20.52684896,
1361,20.4794987,
1362,20.49885417,
1363,20.53331706,
1364,20.47219076,
1365,20.47611654,
1366,20.53252604,
1367,20.54125651,
1368,20.3086556,
1369,20.35133138,
1370,20.31552409,
1371,20.54964844,
1372,20.54964844,
1373,20.3818457,
1374,20.3818457,
1375,20.39352539,
1376,20.53242839,
1377,20.5169401,
1378,20.53876628,
1379,20.46235677,
1380,20.34636719,
1381,20.34315104,
1382,20.57941406,
1383,20.5048112,
1384,20.39303711,
1385,20.48475586,
1386,20.40371419,
1387,20.38941732,
1388,20.42275391,
1389,20.55905599,
1390,20.55905599,
1391,20.52107747,
1392,20.52107747,
1393,20.57154297,
1394,20.44875651,
1395,20.35855469,
1396,20.4686556,
1397,20.55868815,
1398,20.46417969,
1399,20.46134115,
1400,20.50176107,
1401,20.53584635,
1402,20.45214844,
1403,20.52251302,
1404,20.52566406,
1405,20.55087565,
1406,20.55087565,
1407,20.49387044,
1408,20.49387044,
1409,20.4998112,
1410,20.36257812,
1411,20.45793294,
1412,20.37076497,
1413,20.56268555,
1414,20.45902344,
1415,20.35045573,
1416,20.3362207,
1417,20.48868815,
1418,20.51882487,
1419,20.43617513,
1420,20.44043294,
1421,20.41701823,
1422,20.41701823,
1423,20.54396484,
1424,20.54396484,
1425,20.58241211,
1426,20.53762044,
1427,20.54910482,
1428,20.51970378,
1429,20.49115885,
1430,20.43928711,
1431,20.53824219,
1432,20.30836263,
1433,20.3799349,
1434,20.55126953,
1435,20.52563802,
1436,20.52351563,
1437,20.36673503,
1438,20.36673503,
1439,20.34467448,
1440,20.34467448,
1441,20.42542643,
1442,20.49964844,
1443,20.43672852,
1444,20.55919596,
1445,20.53661458,
1446,20.55593099,
1447,20.51944661,
1448,20.5338737,
1449,20.64200846,
1450,20.52034831,
1451,20.53738932,
1452,20.59019531,
1453,20.34458008,
1454,20.34458008,
1455,20.51468099,
1456,20.51468099,
1457,20.46224935,
1458,20.54035807,
1459,20.59864258,
1460,20.53706055,
1461,20.57909505,
1462,20.55605143,
1463,20.59924479,
1464,20.58958659,
1465,20.56202148,
1466,20.59374349,
1467,20.58761719,
1468,20.53576497,
1469,20.58042643,
1470,20.58042643,
1471,20.58160482,
1472,20.58160482,
1473,20.66597331,
1474,20.50457682,
1475,20.65810872,
1476,20.55520833,
1477,20.62019206,
1478,20.54097656,
1479,20.51687826,
1480,20.55446615,
1481,20.59096029,
1482,20.67496745,
1483,20.55511068,
1484,20.51707031,
1485,20.69203776,
1486,20.69203776,
1487,20.59441406,
1488,20.59441406,
1489,20.55903971,
1490,20.6769694,
1491,20.64606771,
1492,20.62541016,
1493,20.64565104,
1494,20.52617513,
1495,20.54138021,
1496,20.66700521,
1497,20.57152344,
